date,liczba_przejazdow,temperatura,opady,wiatr,wilgotnosc
2018-09-02,988,24.206376518218626,0.0,12.16578947368421,78.33097165991903
2018-09-03,1030,27.948058252427185,0.008932038834951457,9.7426213592233,81.20291262135922
2018-09-04,1417,28.327311220889204,0.0,6.209174311926605,72.57163020465772
2018-09-05,1621,26.491795188155457,0.0,10.70826650215916,83.11967921036397
2018-09-06,1482,27.365924426450743,0.11828609986504725,11.808704453441296,83.27935222672065
2018-09-07,1600,22.936374999999998,0.36824999999999997,13.55025,88.49625
2018-09-08,1078,19.382467532467533,0.2818181818181818,16.809554730983304,75.29591836734694
2018-09-09,380,15.423421052631578,0.9307894736842105,16.217105263157894,89.32631578947368
2018-09-10,760,16.17263157894737,1.0944736842105263,21.476184210526316,93.71315789473684
2018-09-11,1509,21.66706428098078,0.43976143141153085,6.065738899933732,90.7249834327369
2018-09-12,1212,23.22326732673267,0.6674092409240924,5.860396039603961,93.37376237623762
2018-09-13,1546,22.727554980595087,0.19372574385510996,13.826390685640364,88.20504527813713
2018-09-14,1548,21.63578811369509,0.0417312661498708,11.6140826873385,83.73062015503876
2018-09-15,1271,22.779622344610544,0.014870180959874116,6.2295043273013375,81.25885129819041
2018-09-16,1391,23.479726815240834,0.0,7.7405463695183325,81.63623292595256
2018-09-17,1555,22.352154340836012,0.2015434083601286,12.484501607717043,91.17684887459806
2018-09-18,1308,22.851681957186543,1.331269113149847,13.172171253822631,91.64755351681957
2018-09-19,1685,23.0713353115727,0.02504451038575668,12.150326409495548,79.48427299703265
2018-09-20,1640,19.43548780487805,0.058475609756097564,8.663414634146342,79.56585365853658
2018-09-21,1632,21.244914215686272,0.0,18.308088235294118,76.9546568627451
2018-09-22,1289,19.952521334367727,0.012723041117145072,16.121256788207912,63.47866563227308
2018-09-23,1010,17.271683168316834,0.17227722772277226,9.306732673267327,82.49009900990099
2018-09-24,1656,16.718599033816425,0.005012077294685991,20.2856884057971,72.64673913043478
2018-09-25,532,20.019360902255638,2.4759398496240603,16.34454887218045,95.6203007518797
2018-09-26,1586,23.859079445145017,0.5412988650693569,16.505548549810843,90.3139974779319
2018-09-27,1624,18.442179802955664,0.21089901477832512,12.229864532019704,69.04679802955665
2018-09-28,1222,16.94279869067103,0.48944353518821604,13.365793780687397,80.76595744680851
2018-09-29,1265,19.879762845849804,0.0,9.79604743083004,67.03636363636363
2018-09-30,1245,18.19710843373494,0.0,9.052610441767069,69.72208835341365
2018-10-01,1506,20.691633466135457,0.011288180610889775,10.048937583001328,84.22841965471447
2018-10-02,1702,21.29600470035253,0.7940070505287897,10.075440658049354,88.25088131609871
2018-10-03,1717,20.822539312754806,0.00023296447291788004,10.773442050087361,78.26092020966803
2018-10-04,1597,20.86925485284909,0.15403882279273637,9.238196618659988,88.28991859737008
2018-10-05,1594,17.322898368883312,0.0,13.25414052697616,74.44291091593476
2018-10-06,916,19.194432314410477,0.05600436681222707,13.965174672489084,82.92139737991266
2018-10-07,1124,24.048576512455515,0.005160142348754449,10.0461743772242,80.76690391459074
2018-10-08,1300,19.120153846153848,0.023384615384615386,14.77223076923077,89.08692307692307
2018-10-09,1754,21.786088939566707,0.02748004561003421,11.367673888255418,90.44298745724059
2018-10-10,1696,22.322110849056607,0.017629716981132075,10.921816037735848,92.4622641509434
2018-10-11,1141,22.615425065731817,0.387467134092901,14.724364592462752,94.48378615249781
2018-10-12,1383,14.565509761388284,0.011641359363702098,22.360231381055677,61.48951554591468
2018-10-13,942,11.740021231422507,0.08354564755838642,15.471231422505307,64.19320594479831
2018-10-14,924,12.894696969696968,0.0,10.144696969696968,61.16558441558441
2018-10-15,1286,16.7649300155521,0.3797045101088647,19.05583203732504,90.32348367029549
2018-10-16,1519,10.585977616853192,0.003620803159973667,15.972745227123106,53.16063199473338
2018-10-17,1451,11.881598897312198,0.0067539627842866995,20.869607167470708,60.1461061337009
2018-10-18,1299,7.402078521939953,0.0,16.402078521939952,50.462663587374905
2018-10-19,1380,10.352898550724637,0.006376811594202899,16.504202898550723,66.18840579710145
2018-10-20,951,14.602944269190326,0.01798107255520505,16.580231335436384,71.44900105152472
2018-10-21,676,7.18491124260355,0.0068047337278106515,27.26523668639053,52.55029585798817
2018-10-22,1236,7.790776699029126,0.0,13.252184466019418,65.1779935275081
2018-10-23,1511,12.390469887491728,0.0071475843812045005,13.01455989410986,64.38782263401721
2018-10-24,1407,9.38997867803838,0.0,20.436886993603412,56.22885572139303
2018-10-25,1242,6.830193236714976,0.0,13.626892109500805,64.17471819645732
2018-10-26,1242,7.5308373590982285,0.0014492753623188404,6.466425120772947,68.21578099838969
2018-10-27,206,9.749514563106796,1.5509708737864079,28.21990291262136,94.16504854368932
2018-10-28,647,10.46352395672334,0.015301391035548687,13.565687789799073,73.54404945904173
2018-10-29,1184,10.772297297297296,0.006925675675675677,17.11216216216216,73.49239864864865
2018-10-30,1270,8.110472440944882,0.0,13.709291338582677,63.08740157480315
2018-10-31,1316,12.238677811550152,0.0,13.300607902735564,75.66869300911854
2018-11-01,1421,15.686629134412387,0.003800140745953554,11.021885995777621,83.79591836734694
2018-11-02,1166,19.317324185248715,0.30411663807890227,21.151457975986276,87.18610634648371
2018-11-03,723,12.691701244813279,0.0334716459197787,26.519778699861686,63.23928077455049
2018-11-04,784,9.152423469387756,0.0,6.076785714285714,62.089285714285715
2018-11-05,768,10.811979166666667,0.1923177083333333,17.943098958333334,84.66796875
2018-11-06,1024,12.357421875,0.28544921875,11.21591796875,93.7490234375
2018-11-07,1416,12.895338983050847,0.0,17.141242937853107,62.69915254237288
2018-11-08,1224,8.653186274509803,0.0,10.70514705882353,62.71568627450981
2018-11-09,716,7.040363128491621,0.5040502793296089,13.520251396648044,78.70251396648045
2018-11-10,610,5.776065573770492,0.006721311475409837,25.514754098360655,50.31639344262295
2018-11-11,582,5.216666666666667,0.0,12.801374570446734,54.718213058419245
2018-11-12,1014,5.596449704142012,0.0009861932938856016,6.748816568047338,74.15187376725838
2018-11-13,727,8.16767537826685,0.5751031636863824,19.722283356258597,75.9656121045392
2018-11-14,1048,2.3435114503816794,0.0,21.00047709923664,43.62977099236641
2018-11-15,543,-0.13904235727440148,0.30441988950276244,14.9609576427256,56.72744014732965
2018-11-16,629,3.7848966613672492,0.3689984101748808,23.125914149443563,79.72655007949126
2018-11-17,632,6.172310126582278,0.0,16.918354430379747,67.04113924050633
2018-11-18,560,4.769642857142857,0.07964285714285714,5.448928571428572,64.15535714285714
2018-11-19,1127,6.8279503105590065,0.0,5.995385980479148,85.69299023957409
2018-11-20,1145,5.83703056768559,0.04681222707423581,14.675633187772924,75.79737991266376
2018-11-21,862,4.135730858468677,0.008352668213457077,21.79988399071926,60.428074245939676
2018-11-22,176,-4.815340909090909,0.0,23.814772727272725,41.10795454545455
2018-11-23,311,-3.230225080385852,0.0,8.15176848874598,44.88745980707395
2018-11-24,315,5.18031746031746,0.06158730158730158,10.867301587301586,78.12698412698413
2018-11-25,563,9.870870337477799,0.023978685612788632,11.840674955595027,75.91829484902308
2018-11-26,637,7.781789638932496,1.0709576138147567,18.39513343799058,85.43014128728414
2018-11-27,1139,4.5107989464442495,0.002370500438981563,23.26733977172959,66.73573309920984
2018-11-28,1024,3.5859375,0.0,27.0740234375,57.0947265625
2018-11-29,1070,4.600467289719626,0.0,20.22607476635514,59.589719626168225
2018-11-30,953,3.2815320041972718,0.057397691500524664,3.5782791185729277,79.05351521511018
2018-12-01,586,4.612116040955631,0.06467576791808874,7.408191126279863,76.40102389078498
2018-12-02,301,12.513621262458472,0.47375415282392025,11.694019933554818,98.04651162790698
2018-12-03,1114,9.841113105924595,0.0,19.27369838420108,69.70017953321364
